sampleID,Clmp,Matn2,Cpe,Gcg,Gdnf,Yes1,Il17a,Foxo1,Tnfrsf11b,Tgfb1,Pla2g4a,Il6,Prdx5,Tgfa,Ccl5,Epo,Axin1,Fst,Rgma,Nadk,Tnni3,Notch3,Snap29,Cntn1,Clstn2,S100a4,Ca13,Mia,Cant1,Kitlg,Gfra1,Ppp1r2,Adam23,Itgb6,Cyr61,Dlk1,Ahr,Ccl2,Eno2,Plin1,Wfikkn2,Flrt2,Qdpr,Fas,Erbb4,Riox2,Plxna4,Epcam,Ccl3,Crim1,Vsig2,Hgf,Sez6l2,Il1a,Il23r,Dll1,Ddah1,Il10,Tnfrsf12a,Acvrl1,Lgmn,Csf2,Cxcl9,Map2k6,Itgb1bp2,Il17f,Il1b,Casp3,Apbb1ip,Wisp1,Cdh6,Pdgfb,Igsf3,Tgfbr3,Cxcl1,Pak4,Cntn4,Ghrl,Lpl,Fstl3,Dctn2,Il5,Eda2r,Ntf3,Tnfsf12,Ccl20,Fli1,Tpp1,Tnr,Vegfd,Parp1,Tnf
F05:3-Day5,3.359193799,4.682457927,3.587601827,2.044290248,2.144167053,2.291294355,2.208638067,3.256345636,2.909019011,4.376792607,8.871152547,3.056372639,9.833327445,4.577974087,3.313340608,1.362522999,6.166815386,9.179477175,2.288414971,9.743039076,2.050056675,2.858335536,9.549803932,4.767478254,2.760825652,11.04200304,5.871501218,2.990224323,1.710252205,2.827441063,3.727051184,4.912824625,1.175977025,0.940719881,4.067290397,3.382103296,3.079422967,9.96930622,2.892360897,2.339664959,3.471279784,2.881594842,7.075977142,4.275254072,2.635670114,7.433929624,3.14525523,2.195076233,6.287069944,4.307747796,1.921944637,5.286025444,4.027060364,7.516107707,3.410045683,2.359601443,3.914475032,2.435334406,1.958026174,2.60875119,3.684001601,2.07024064,4.013478273,9.030575675,1.536483908,1.253370553,4.233296486,10.17510625,4.947987662,3.79791452,2.758066955,8.467657952,3.218589836,2.269645098,8.482169894,3.41797913,2.154551127,1.965684675,2.959257139,3.195225596,5.857500714,2.304112832,1.165272574,2.682720365,3.827747631,4.757879266,4.519967401,2.719839097,1.41660311,1.991266476,8.1434691,2.317267059
F06:4-Day4,3.026193174,3.742418582,3.831878714,1.973214329,2.069533188,1.941931293,1.907363459,2.342443133,3.789056747,4.401333959,8.78448563,3.969350718,9.301026675,5.195747507,4.602114561,1.273178264,5.88173128,8.560027685,2.238078469,8.809433044,1.638630773,2.756539008,9.407059702,4.328514019,2.674068874,10.69560459,5.72871985,2.990206283,1.857072211,2.950359233,3.100323953,4.640184325,1.267631164,0.74514109,4.057494212,3.218416357,1.542253344,14.28309164,2.582786204,2.384967973,3.578191512,3.269772498,7.285914551,4.125215638,2.664634386,6.37829728,2.602805326,2.018821318,9.297954258,3.942737666,1.627373671,5.299757684,3.847668278,7.07247612,3.074823623,2.503337593,4.203545623,2.735907109,2.402920118,2.659687784,4.253162552,2.384974406,7.617886792,8.994201804,1.952438271,1.334266848,4.989767092,10.25520587,4.906938,3.553856997,2.656399634,9.358916763,3.31487258,2.301157471,12.43518592,2.765154885,1.902089199,1.984049428,2.694851506,2.819441036,5.805912085,1.968765575,1.588178748,2.785888076,2.98494157,5.249081353,3.728193348,3.474313639,1.533285422,2.191392315,6.389285827,2.657783054
F05:3-Day3_B,3.028424317,4.402383623,3.366494696,1.741495491,1.86563086,2.174830713,2.136417438,3.192361305,2.663018199,4.581894576,8.864197249,2.772839704,9.643955504,4.906316947,3.37854532,1.492601289,6.172508268,8.597138055,2.520906212,9.21535447,1.854916462,2.95950494,9.579250967,4.635469872,2.347082453,11.11532235,5.857922995,2.961325456,2.028256077,2.783252349,3.207436529,4.819269794,1.385008908,1.282841731,4.014333684,3.169453484,2.61940073,9.659765099,2.544458197,2.227256272,3.200386355,2.662019856,7.142342606,4.468767917,2.625506348,7.438463871,3.120705183,2.148812988,8.147882981,4.055008065,1.48076088,5.388896071,3.98630923,7.689098602,3.471996893,1.841401328,4.118536529,2.583516217,1.789033727,2.716047812,3.367395959,2.312596335,4.629488085,8.997642327,1.911596286,1.020525916,4.515781421,10.16956037,4.918753284,3.627227654,2.884012983,8.764026703,3.273968995,2.218699513,8.774264179,3.400829009,1.917397663,1.868080204,2.84109108,3.147422991,6.079338098,2.018864596,1.119444792,2.514645552,4.148086897,4.997782755,4.464819889,2.814175987,1.460650141,1.879686426,8.012417491,2.445208205
F05:3-Day1,3.093957864,3.169108712,3.461013758,2.193487764,1.896856294,2.02548917,1.989271746,3.331242098,2.680669814,4.514247396,9.029297435,2.785889677,9.07345895,4.427220682,3.772183227,1.269477307,6.336797553,7.538705814,2.329912095,8.092719663,1.909288011,3.128701194,9.861488915,4.852775384,2.629878477,10.47462963,5.814793516,2.884636608,2.137252159,2.856328083,2.339450986,4.870145507,1.219125956,0.310811447,3.898708659,3.273358744,1.705332357,8.712548566,2.583333659,2.327113439,3.292892197,2.402820487,7.282925792,4.017986865,2.599693029,7.371079769,3.073726851,2.124891071,5.348986958,4.046278879,1.576840356,5.084567509,4.005185463,7.2557063,3.53689511,1.983208088,4.078393977,2.360247542,2.093679537,2.530718106,2.747636377,2.289386308,4.432995775,9.05206459,2.215731995,1.174629625,3.432837816,10.20169782,4.934507435,3.390773011,2.704256864,8.915568389,3.111036991,2.280471898,8.93879123,2.91219506,1.912702905,1.839337247,3.183336237,2.330474322,6.220744299,2.567802089,0.839909791,2.751367705,3.210696228,4.762404552,4.82848822,2.808889113,1.658243881,2.086529595,8.034306832,2.350579068
F05:3-Day7,3.076062849,2.856353858,3.198022604,1.768496371,1.806092973,1.592017237,2.064380922,3.368518159,2.621558238,4.563048223,9.112351269,2.788881558,8.839600381,4.055007304,3.659870769,1.666593479,6.339290211,7.441734337,2.515837091,8.168757738,1.947142518,3.033733965,9.732100949,4.939238109,2.646086334,10.64347763,5.664177181,2.974848083,1.908003967,3.106987748,2.186697173,4.873290745,1.349318884,0.463437322,3.912309704,3.354817001,1.794329424,7.621775682,2.636050587,2.29515931,3.477760403,2.454788486,7.197459275,3.818757258,2.717754968,7.500378905,2.942042784,2.332064717,4.644772692,4.532441414,1.830271927,5.174992436,4.060157662,7.254646257,3.248100782,2.109002513,4.069892576,2.790341435,2.329777072,2.651289268,2.77018452,2.55471616,4.398856772,9.101221486,2.286891603,1.392790924,3.078457682,10.25029334,4.932597576,3.513905608,2.889261903,9.055689693,3.185487447,2.356425501,8.825590376,3.391998564,2.167641955,2.154583374,3.221683977,2.252157382,5.993311412,2.341588274,0.878132784,2.739618569,3.388898743,4.329691733,4.819367761,2.932677179,1.618043602,1.899827788,8.356144588,2.338997367
F06:1-Day10,3.571880402,2.988136723,3.378316922,2.333013452,1.392222448,2.488800958,2.094260429,3.31264916,2.863971978,4.504747397,8.832486291,3.270264443,10.49934086,5.126293524,4.345763528,1.205150477,6.165058766,8.056898698,2.103722946,9.577823068,2.390242475,3.215852587,9.519833805,4.578550187,2.51161487,11.03846711,5.713196106,2.666575288,2.130054107,2.837462566,2.723914176,4.807632012,1.297223955,0.240795952,4.421500657,3.305462397,2.507187791,9.602749295,2.842383678,1.670443258,4.044927893,2.380814469,7.429968007,4.732703332,2.657746218,7.705221619,2.833804601,1.908686318,6.673569721,4.20509489,1.668205863,6.078635487,4.374797619,6.81769331,3.694535127,2.655861736,6.202509782,2.687704456,2.8163375,2.863577216,3.908553822,2.221824505,6.621803004,8.912968755,1.829214657,1.388902825,4.570765078,10.17306267,4.943007313,3.402964915,2.692991493,8.812531333,2.998030268,2.351861801,9.512842701,2.795736746,1.734785533,3.071716865,3.160989458,2.237877962,6.126075894,2.292607072,1.845885954,2.607210804,3.277907391,6.270871164,5.559688376,2.889097109,1.81084127,2.019036639,8.957002539,2.095545097
F05:1-Day4,3.149560832,4.115475714,3.491003139,2.242268826,2.044874152,2.228299023,2.251392105,3.213849871,2.805369937,4.159953458,8.570888477,2.576829165,9.399984817,4.899775418,3.800763159,1.530853186,6.02258798,8.554822511,2.714609036,9.178914406,2.209269402,3.021471383,9.538891127,4.81347652,2.841979001,10.97322552,5.692351112,2.938924705,2.003052367,2.856538356,3.300950654,4.606412856,1.427077072,0.819991222,3.959855611,3.309511326,2.357028398,9.545237603,2.700565302,2.276225217,3.343423298,2.820517329,7.135041683,4.110150297,2.765230494,7.494580179,2.844833689,1.482429556,6.081255255,3.84359363,1.499172759,5.119924742,4.179025673,7.197906773,3.36615823,2.108624751,4.183406883,2.671706552,1.752184346,2.847005614,3.01274487,2.493247439,4.660301898,9.008961125,2.274829184,1.357254978,3.71296614,10.26902784,4.935480095,3.5656936,2.684732078,8.209678286,3.334887021,2.291100577,8.715323834,2.783501125,2.238149751,1.888893298,3.268010412,2.613336746,5.908925547,2.322989073,1.11266647,2.710512221,3.40492971,5.490701001,4.38768313,2.797120736,1.705034607,2.064932372,8.052987202,2.508429066
F06:4-Day2,2.952604541,3.161466093,3.406330014,1.634004909,1.988837697,1.684194743,2.191142069,3.103895934,2.647102807,4.503151416,9.037146333,3.805834778,9.348207861,4.674887862,3.666930655,1.191172746,6.391121988,8.240120194,2.519655349,8.715051096,1.830563293,2.863096261,9.52564107,4.666683122,2.508925221,9.97189054,5.714881857,3.198805979,2.000370079,2.992029393,2.565782073,4.855186702,1.002333576,0.732715196,4.119097885,3.308633651,1.658547149,9.755723189,2.552499794,2.441918318,2.957737054,2.406415683,7.208910392,3.980630138,2.683961743,7.360373082,3.070041836,1.14617661,8.661468885,4.324166624,1.762494936,5.45907841,4.03312172,7.571813549,3.271615758,2.031947936,3.844832295,2.60466905,2.381856383,2.507867079,2.771198553,2.370216828,4.283575146,9.088685264,1.878737974,1.069877736,5.16535801,10.18588621,4.984345291,3.47969158,2.716450514,9.381244721,3.222166749,2.201132727,9.190214839,2.940627663,1.954872417,2.084546869,2.630561555,2.464294425,6.054280008,2.165457527,1.007476582,2.809094921,2.791644254,5.821614813,5.045048023,3.03040011,1.47453075,2.063982283,7.609616901,2.468853756
F06:4-Day7,2.995817013,2.61149838,3.171595048,2.083215058,1.35156302,1.719106532,2.559841048,3.17474302,2.890793413,4.791809984,9.20669817,2.781866424,9.083428765,4.0028851,4.210442535,1.30120811,6.194685936,7.580536867,2.328573449,9.102998764,2.984549298,2.829620578,9.474257291,4.052981668,2.555726811,10.34613569,5.777146419,2.821102938,2.070930972,2.862497402,2.351080104,4.736180449,1.173145894,0.652370028,4.749549069,3.17750764,1.718087646,10.22197407,2.413935218,1.883848459,3.890522933,2.327316745,7.2684726,4.426539435,2.683113592,7.57001125,2.832122537,1.448064125,6.699292,4.860391691,2.038199977,6.186890172,3.814098167,7.214307351,3.340294943,2.357802858,3.923399273,2.651133948,2.447363941,2.586259187,3.13040906,2.442573974,6.804668163,9.010320311,1.791204708,1.455408347,3.527005419,10.21750884,4.988636071,3.562457073,2.67289201,9.086072781,3.079752632,2.216938106,9.572893137,3.269471337,1.895658187,2.864040269,2.493335684,2.417126083,5.812024764,2.232981272,1.382471052,2.890180042,3.551379651,5.5034505,5.117666955,2.729154162,1.480117138,2.014045206,7.713106592,2.055978616
F06:2-Day2,3.242142361,3.827684278,3.562743293,1.900023346,1.612743034,2.448346047,1.995043499,3.056146997,2.698086854,4.607837528,8.964452333,2.640824813,9.694147689,4.832732767,3.321121402,1.419511384,6.477300296,7.980741072,2.332213611,8.898339235,1.923524753,2.988215013,9.637671609,4.741895726,2.602737469,11.13338721,6.200604773,3.210678335,1.838581392,2.862879057,2.781380999,4.937460347,1.08618946,0.267662626,3.768611395,3.161510078,2.262451606,9.795094959,2.736446643,1.889405711,6.199911184,2.458043442,7.275568853,4.04148541,2.642201781,6.984425018,2.806044362,1.837813474,5.447165987,3.963552605,1.704443535,4.941323056,4.228638184,7.401429826,3.253697362,2.103642566,4.065138295,2.662862467,1.929286913,2.703508004,3.340534106,2.199696804,5.740137796,9.09960697,1.459935523,1.325346273,3.345609364,10.26671908,4.9938885,3.720279792,3.01794849,8.594651508,3.214246343,2.529401425,9.053460688,3.492928141,2.027265252,2.090519984,2.590568094,3.08425329,6.170772885,2.319367346,1.324069486,2.776865544,3.268502224,4.368846226,4.408003824,3.211054022,1.472095964,1.935890975,7.430198653,2.078213152
F05:2-Day4_B,3.267392206,4.944672918,3.509284665,1.776752414,2.455522676,2.673375818,2.704901557,3.136342293,2.704910125,3.843889284,8.214758397,2.797507842,10.3821182,5.259227651,3.751000035,1.403114545,6.293085232,8.869266302,2.343098023,9.478634057,2.583758869,3.091229184,9.606586597,4.709228358,2.668294589,11.21060409,5.918273654,2.845402029,1.766995958,2.870971184,3.840285368,4.715915389,1.01057416,0.754566722,4.271844179,3.177322813,3.035366766,10.55903564,2.714183294,2.536394622,2.998797344,3.349397614,7.328467085,4.333921495,2.456701451,7.742342056,2.795131008,1.943021795,8.10216218,3.849904625,1.948863483,5.284618401,4.103131759,7.339209584,3.322982185,2.040824801,5.459963797,2.798141149,2.004964602,2.852326837,4.008879027,2.347807505,4.592172666,8.903337546,1.555034674,1.29433209,4.59528446,10.26158061,5.036198992,3.556150149,2.830592189,8.186892904,3.291511151,2.368538866,8.556863193,3.065923727,1.813622022,1.888020747,2.800736572,2.884110936,6.174191445,2.336220584,1.233092321,2.764243624,4.131491012,5.038951847,4.08410247,2.789276195,1.308802261,1.973256367,8.179839992,2.483735231
F06:1-Day5,3.804583706,4.885364789,3.989269661,1.702232482,2.538682413,2.498446842,2.186582986,2.542380651,3.823150171,4.294802218,8.494359249,3.137002335,10.07472171,5.138263418,4.785604271,1.349225076,5.728775723,9.943959349,2.373595277,9.994043685,2.499535218,3.151629885,9.513889194,4.300228878,2.541653274,11.04615291,6.116203821,2.903347888,1.923459232,2.522440476,4.461258423,4.735344308,1.393545812,1.166921871,4.5526029,3.30079906,2.763656797,13.54697413,2.827196874,2.611036573,3.764273517,3.397770116,7.026270707,4.655365355,2.506263876,7.033820469,3.149251251,1.548827529,7.479998914,3.781826473,1.908174617,5.15428041,4.107100134,7.287786244,3.575457559,2.362615644,3.961416403,2.622579343,2.399503672,2.817013483,4.754493054,2.267929938,7.526911867,8.800851198,1.546420603,1.143348066,3.628335282,10.11033395,4.749125669,3.891226812,2.478434792,8.260192162,3.279493433,2.529717648,10.35224977,2.977498422,1.794277616,1.998350573,3.223483417,3.788764255,5.711644474,1.761859312,2.155905888,2.427963419,4.035124897,5.706529725,3.404819575,3.221775749,1.289479556,2.032744894,7.043916705,2.561848387
F06:2-Day9,3.659059312,3.362987509,3.519409856,2.046598541,1.490292157,2.564025599,3.207773519,3.552283892,2.778163015,4.559446556,9.019632411,2.667124953,9.283861869,4.75463115,4.076341386,1.264384128,6.367441552,7.696461271,2.400397996,9.156200948,1.98773171,3.034402678,9.631297125,4.515349771,2.61938979,11.15360475,6.059840773,2.991369132,1.846689811,3.16008007,2.622939062,4.776373616,1.034107805,0.500630376,4.189302682,3.362030041,2.471466,9.562873117,2.777279265,2.458471056,3.555540404,2.733975731,7.361760919,4.393486408,2.661695678,7.785458935,3.161513567,2.307296952,6.36502465,4.502050379,1.679117046,5.483096373,4.20495185,6.738299298,3.34880986,2.399324328,4.124138517,2.814626467,2.563618704,2.735120116,3.550182938,2.630048827,5.668484574,9.033665189,2.023027426,1.303383624,3.578446926,10.21477873,4.922760985,3.56113801,2.682651055,8.909987987,3.217117463,2.378371417,9.924921469,3.379912655,1.954131044,2.384674533,2.734480956,2.72556799,5.825262223,2.077606772,1.550509502,2.859892484,3.455311435,6.277658566,5.325343147,2.745186548,1.511185626,1.872444044,8.489540865,2.420237351
F06:2-Day14,3.160615964,3.221803494,3.340994353,1.945948653,1.455297804,1.929899238,2.173271611,3.023986836,3.168354519,4.196604938,8.811136539,2.602838146,9.072458391,4.048321966,3.429397443,1.69884872,6.013038297,7.56284698,2.277886083,9.237806427,2.140523296,3.179717307,9.391809349,4.588796693,2.603827665,10.81063239,5.60585709,3.013031072,1.634384571,3.168159391,2.277195143,4.692437118,0.959593385,0.622836818,4.177872105,3.347446378,1.779195559,8.914324134,2.572605015,2.238420529,3.792636312,2.277417556,7.198627659,4.313908311,2.609614932,6.878557067,2.866369184,2.048035965,5.371963451,4.148406658,1.744329801,5.313947464,4.165955307,6.417981047,3.531091905,2.28664009,3.645662221,2.568884907,2.420410255,2.868037867,3.007240137,2.268468347,5.015262304,8.886548119,1.85360604,1.338447921,3.76658198,10.25221774,4.936727847,3.529003416,2.455431712,8.100926416,3.15646786,2.29084142,8.866880669,2.575537841,2.168860195,2.25027198,3.348730847,2.283059156,5.601353516,2.553017059,1.182393153,2.668468153,3.078780051,7.668495837,4.778534458,3.152376642,1.693441057,2.075432898,7.795710425,2.180518607
F06:1-Day7,3.365622858,3.367506948,3.311522278,1.993331085,1.813660407,1.838504548,2.873037644,3.529696881,3.122325106,4.897679681,9.220745223,2.908952526,9.217825006,4.4339175,4.905194376,1.267889241,6.330868939,7.940422493,2.486735148,9.241679016,2.77956909,3.403305126,9.471942302,4.577952884,2.842546772,10.29439445,5.741483738,3.194143617,1.959637175,3.314525067,2.531762695,4.710584219,1.33205823,0.39010304,5.067415002,3.420972458,1.687275999,10.1231498,2.728379486,2.52494944,4.092481399,2.433054615,7.341760561,4.59764141,2.740425738,8.137239238,3.231876971,2.056826332,7.51738318,5.066953503,1.805042115,6.356457702,4.342230873,7.417764056,3.631211586,2.619539455,3.840603019,2.651384744,2.577868849,2.861528294,3.517848553,2.330660222,6.746034257,9.052356238,2.088757312,1.356087022,3.774429208,10.24762548,5.041453863,3.567205054,2.81390424,9.327139733,3.212985323,2.346922826,10.01143247,3.56507476,2.151689153,2.851842515,2.598943127,2.415141808,5.863930042,2.487700871,1.890451004,2.885527281,3.527595215,6.730662122,5.616076073,3.131013053,1.605728668,2.204789142,8.90801699,2.564249534
F05:3-Day4,3.081829896,4.502827415,3.480989377,2.219944181,1.876590795,2.359577677,2.038767954,3.290657063,2.83802477,4.470919559,8.830960677,2.726992894,9.642561883,5.455167782,3.62265277,1.21048306,6.304559359,8.718392502,2.398821784,9.357674993,1.976034787,2.884797583,9.445237143,4.767441682,2.819719436,10.98068957,5.977167884,2.991960112,1.751905134,3.017247663,3.512419467,4.957622053,1.380590896,0.656346665,4.105392533,3.27635157,2.990204,10.22579777,2.753712777,2.367672304,3.185451459,3.317400706,7.330723276,4.48006821,2.689973348,7.841420035,2.996096508,2.267330427,8.29732186,4.23839121,1.524231727,5.60256751,3.977950302,7.641959746,3.487508355,2.052786655,4.397516499,2.632102773,1.837129649,2.632743756,3.997612429,2.144319612,4.742375582,9.081711258,1.775991993,1.36658781,4.194673227,10.19726511,5.047395473,3.707224091,2.662516981,8.660114589,3.098567526,2.37006731,8.974854794,3.357983998,2.208638802,2.080696988,2.575958243,2.892264469,6.093188183,2.469353885,1.219283222,2.821314202,4.07341351,4.973357834,5.079855886,2.923120372,1.545069504,2.033203792,8.642109623,2.576919158
F05:2-Day7,2.840784169,2.576466371,3.477989817,2.067046971,1.444754487,2.123647187,2.533339516,3.787796835,2.758680246,4.562623632,9.168701423,2.780191161,9.107757462,3.941218205,3.743482212,1.456333357,6.713523176,7.816508095,2.44564225,8.751570864,2.13469519,3.341948865,9.743089556,4.975404139,2.657137338,11.04330724,5.675645187,3.203106762,1.942364437,3.289066862,2.286913917,4.894902077,1.389611339,0.225348907,4.08331801,3.375681201,1.962688004,8.033263035,2.548919169,2.243654612,3.651185343,2.358123803,7.309385087,4.184293235,2.802948887,7.700097647,3.17094671,1.92334523,5.024333567,4.669062931,1.736544244,5.432345117,4.280901657,7.386327195,3.426757828,1.958460435,4.081595098,2.41454962,2.291768877,2.779972696,3.035540914,2.154410056,4.29939485,9.217795525,1.737003148,1.214055688,3.363524452,10.28317428,5.134166999,3.821962805,2.816890302,8.834571116,3.239800568,2.388664384,8.951625764,3.635593491,2.222726989,2.110857806,2.86851214,2.243566678,6.055720798,2.141041663,1.097308605,2.690675927,3.632895824,4.73737856,5.466754632,2.77527401,1.512740652,2.17242105,8.685853624,2.337658434
F05:3-Day21,3.165037243,4.347995468,3.420086379,1.836729472,1.266142618,2.065086864,2.031452088,2.873745057,2.64352939,3.655821945,8.160115444,2.555040916,8.247507811,4.288465393,3.170399197,1.22599418,6.453242149,7.287168066,2.358166106,7.977726507,2.144774594,3.162947562,9.479213012,5.53450552,2.684719426,11.03574484,5.892252048,2.872523294,1.422759006,2.933093586,2.510373811,4.829121304,1.35104116,0.493055416,3.568207582,3.152997643,1.913279716,7.938129705,2.624669991,2.325133253,3.602878974,2.581126858,7.2477638,3.489082101,2.520474543,6.751242167,2.832056039,1.41626658,3.929598797,3.177618408,1.799763324,3.697246113,4.291922365,6.179222106,3.547696706,1.919303786,4.278794816,2.705425743,2.567882834,2.663357011,3.269941576,2.289235032,4.290927572,8.925378359,1.707205969,1.19756114,2.818159804,10.26381143,5.075259296,3.539512558,2.865996605,6.863039162,3.128939721,2.383741942,8.589837829,3.169380165,2.073814741,2.126135873,2.471533522,3.073403553,5.548800952,2.07872202,1.210328509,2.734603751,3.153539012,5.120466478,3.441536217,2.648866109,1.453779996,2.204127985,7.135743136,1.850983905
F06:3-Day1_B,2.875299444,3.106785637,3.278182241,1.920669593,1.597159876,1.800451289,1.739857025,3.171568075,2.692545953,4.483433149,8.879512306,2.801949447,8.69457457,4.212359628,3.46908219,1.735149951,6.049660568,7.601769592,2.400179914,7.825477698,2.227411118,3.010862563,9.532719787,4.807492902,2.708719669,9.875779001,5.160921336,3.017419181,1.769320629,2.889102839,1.952524339,4.643127056,1.194740621,0.292736632,4.014608072,3.260212663,1.687826762,7.972994868,2.270239755,2.239299856,3.213114791,2.362189948,7.185893465,3.908336387,2.553245913,7.301583287,3.04658412,1.995357234,4.836409302,4.057466364,1.986636278,4.990883376,4.278436677,7.203612362,3.267601218,2.115427941,3.573735933,2.280074566,2.229796837,2.820147911,2.565275214,2.274478784,4.208382725,8.937948707,1.675732167,1.130130783,3.484439285,10.14724507,4.923658283,3.601156309,2.83340454,8.748639394,3.143702389,2.30078061,8.819532703,3.022209416,2.040203917,1.824949456,3.770586997,2.472225307,6.228179357,2.224734074,1.191975919,2.794580774,3.405097471,4.445674031,4.433854929,2.859864129,1.557751301,2.185291368,7.458768178,2.539917383
