sampleID,Clmp,Matn2,Cpe,Gcg,Gdnf,Yes1,Il17a,Foxo1,Tnfrsf11b,Tgfb1,Pla2g4a,Il6,Prdx5,Tgfa,Ccl5,Epo,Axin1,Fst,Rgma,Nadk,Tnni3,Notch3,Snap29,Cntn1,Clstn2,S100a4,Ca13,Mia,Cant1,Kitlg,Gfra1,Ppp1r2,Adam23,Itgb6,Cyr61,Dlk1,Ahr,Ccl2,Eno2,Plin1,Wfikkn2,Flrt2,Qdpr,Fas,Erbb4,Riox2,Plxna4,Epcam,Ccl3,Crim1,Vsig2,Hgf,Sez6l2,Il1a,Il23r,Dll1,Ddah1,Il10,Tnfrsf12a,Acvrl1,Lgmn,Csf2,Cxcl9,Map2k6,Itgb1bp2,Il17f,Il1b,Casp3,Apbb1ip,Wisp1,Cdh6,Pdgfb,Igsf3,Tgfbr3,Cxcl1,Pak4,Cntn4,Ghrl,Lpl,Fstl3,Dctn2,Il5,Eda2r,Ntf3,Tnfsf12,Ccl20,Fli1,Tpp1,Tnr,Vegfd,Parp1,Tnf
23MFT8:2-Day_3,1.764367281,1.225012118,2.250869516,0.339813671,0.551190509,0.237569549,0.880249628,0.719918097,1.618845945,2.454995686,6.475481513,2.027258467,8.488783147,3.281967873,3.128283078,-0.120304723,3.689375053,6.220317512,1.197006069,5.924326728,0.640300259,0.855989354,8.944733684,2.613309653,0.841120863,9.554110034,4.029373214,1.650031054,0.062216789,0.770669291,1.29073161,3.293151892,-0.155437223,0.46760824,1.607255107,2.045324843,0.534160513,13.25305648,1.577517726,1.146832455,2.180994343,1.058590277,5.520033909,2.216462738,0.935426926,4.076262458,0.50037924,-0.314167358,6.903325501,1.847107152,-0.253514158,3.440060786,1.971090116,5.229301176,1.338979116,0.725693303,2.989951672,1.558128173,0.997697679,1.336313372,2.30942005,1.144856888,4.828867018,7.80440685,-0.608095155,0.180911778,2.089133058,9.073678139,3.512337728,2.133165864,0.735304904,4.508887734,1.271923623,0.359466627,10.94685899,1.070151505,0.684607615,0.873676978,0.998605973,2.234060692,4.275688589,1.004481232,-0.088802681,1.219643984,1.134060898,3.978691284,1.712318621,1.584916266,0.053882955,0.77147622,4.208529781,0.98711473
23MFT8:4-Day_7,1.47955091,1.407588787,1.921191229,0.30151221,0.940495295,0.423920083,0.949159485,1.272123388,0.907042958,2.229187494,5.855090284,1.725799667,9.154495388,4.151319899,2.423691825,0.275970282,3.949941648,6.178471027,0.975887933,6.362699359,0.296183273,0.79014392,8.757070521,2.46453165,0.909095361,10.39791321,4.480773114,1.628718597,-0.543997917,0.532689444,1.114389863,3.282515483,-0.462354527,-0.260841163,1.295682377,1.919622891,1.289457114,7.410509637,1.716083783,1.181850727,1.416374351,2.356506071,5.215004752,2.381663155,1.106903083,5.149453828,0.790269474,0.848189744,5.729291117,1.734166699,0.13730593,3.857336601,1.924705817,6.062096736,1.847818879,0.871513041,3.051808875,0.718594843,0.889044713,1.573329213,1.678114003,1.051886163,2.49321577,7.793086477,0.001498907,0.225802151,3.268365788,8.951189638,3.472286183,2.215696536,0.620824412,3.976778909,1.189542198,0.287710033,8.050918675,1.488314067,0.525199004,0.63552202,0.970563214,1.883059706,4.570738898,1.189737867,0.461268882,1.159387516,1.556588403,4.085225216,2.559855021,1.249320616,0.301070366,0.206413188,4.843154122,1.270334931
23MFT8:2-Day_5,2.259193268,1.030220679,1.541903439,0.340368697,0.571659305,0.188061069,1.004408393,1.106738699,1.28546237,2.862249903,6.092893387,2.466755389,8.634564719,3.457777017,3.327804045,0.312615314,3.125930903,5.962717074,1.070318536,5.738021761,0.948097561,1.025891352,8.682715713,1.926380243,1.185079728,9.716490545,3.816172032,1.63198172,-0.56172177,0.637022216,1.594993637,3.149796366,-0.066235768,-0.424577589,1.470367291,2.12246228,0.532879493,11.47355463,1.414341348,1.442289669,2.615237016,0.97069101,5.13597349,2.61518956,1.005943121,4.693683875,0.388964272,-0.240216619,6.774651662,1.316221932,0.092925261,3.167783407,1.942978979,5.236365398,1.504404037,0.904438255,2.867011933,1.309638611,1.326920173,1.503593863,1.974856676,1.11087301,5.4005734,7.325025828,-0.018692437,0.191268359,2.992449259,8.900536826,3.254199736,2.493658701,0.590584226,4.390181406,0.990084283,0.319269792,8.953029725,0.943196459,0.512554861,1.302818658,0.709505694,2.329253233,3.875787216,0.174560905,0.774217303,1.362104755,0.618720043,4.192130813,2.560530082,1.285992698,0.272011239,0.529847729,4.29554854,1.161898952
23MFT8:3-Day_1,2.358795181,1.74248978,1.70034784,0.165542958,0.710263811,0.433606154,0.636903139,1.26262347,1.052824226,2.616991123,6.960971609,1.700327191,8.987566534,4.064681349,2.58694364,-0.128119689,4.040663275,6.399645262,1.244012011,6.45633548,0.021792275,1.04566708,8.852750535,2.654905102,0.919133772,10.31075974,4.178826895,1.657111162,-0.230148503,0.669743445,1.234040524,3.345896971,-0.271002671,-0.070759582,1.268966997,2.058293202,0.946868047,8.077136108,1.540277528,1.168866282,3.659246838,1.191593986,5.477912129,2.399253602,0.860498282,5.361151726,0.67971012,0.13198673,5.518385267,1.088599304,0.238749504,3.624103079,2.045053083,5.760305948,1.828194013,0.772468881,3.167157368,1.499028893,1.307670985,1.692224059,1.407307392,0.751997902,2.70180706,7.991049107,-0.069049855,0.440489284,3.357358766,9.076460554,3.564488204,2.551669259,0.679279804,5.509788,1.162166807,0.377271455,7.861023234,1.465258785,0.738545691,1.033599499,0.4353844,2.379472534,4.53835097,0.013000171,0.168884591,1.514653013,1.709887282,4.102285745,2.541278802,1.534407286,0.748228734,0.340074162,4.586022406,0.632076715
23MFT7:2-Day_1,1.545440746,-0.431345061,1.980840639,-0.444217116,0.870056886,0.070156815,1.056444696,1.278355764,1.051052237,2.779536719,7.295878771,1.247022426,8.563644543,3.38279941,2.334972615,-0.044406337,4.297451748,5.792992998,1.298249695,5.957511112,0.965176351,1.198923808,8.964148403,2.749231952,1.32228789,8.471765546,4.01014754,1.875162533,-0.079535773,0.939426206,1.160190579,3.606734609,-0.125530064,0.810929365,1.223149023,2.003979513,0.582647153,7.789153537,1.377791673,1.43153424,1.995404499,0.844203235,5.576275644,2.228495482,1.329333175,5.735225076,0.97827071,-0.151906273,5.500159551,1.424052419,0.651402534,3.698806566,2.445904685,5.822776792,1.667957975,0.836261151,2.832195444,1.52456861,1.279236828,1.747752577,1.100958057,1.352328549,2.816945558,8.001277534,0.334158983,0.338078411,3.534575341,9.108172113,3.656082924,2.180036889,0.711483593,5.542347602,1.605352556,0.256260553,8.09990026,1.890815372,0.79109431,0.985066388,0.877281928,1.174542275,4.852127785,1.254143899,-0.560107306,1.659238244,-0.063598561,3.923294097,2.937896063,1.988473506,0.332399356,0.90176319,4.850417151,1.332135154
23MFT8:2-Day_7,2.638730885,0.330480617,1.498040941,-0.364284921,0.521994802,0.040462669,0.891113776,1.35099988,1.054562197,3.359322327,6.937936239,1.329923676,8.945241224,3.382871258,3.49875,-0.134563725,3.864310719,6.699815145,0.907711466,6.52960533,0.779157972,1.027849902,8.709235067,2.174873261,1.190429823,9.61015931,4.326148876,1.601556129,-0.627426117,0.714306519,0.984732872,3.107143228,-0.367136839,0.257049048,1.757251456,2.177172582,0.237009648,9.717688829,1.89628976,0.906485648,2.223749839,0.718911271,5.258489789,2.928289232,0.956652143,6.004705508,0.642283427,0.116709069,7.41025652,1.584027531,-0.08564091,4.161568311,2.017112085,5.501447914,1.700849567,1.097258119,2.825004408,1.191004662,1.415649016,1.626087769,1.875792772,0.863295296,4.403492627,7.515910091,-0.101368009,0.175075794,3.219753068,8.919977352,3.427880869,2.397853685,0.377006233,5.248203223,1.183694663,0.179814156,8.39986499,1.637607942,0.5308762,1.335562288,0.66309299,2.190192232,4.139720772,0.896646396,0.461765015,1.237208651,1.926048618,5.125103178,3.477282938,1.268636845,0.187211669,0.353300607,5.345102386,0.825767791
23MFT7:2-Day_14,1.627707782,-0.231652324,1.439326009,0.663725414,0.24539367,0.453125601,0.697070071,1.245675586,0.664286209,1.927918742,6.957486174,0.93641067,8.843065353,3.372649342,1.974673957,-0.352193439,3.979812202,6.053357992,1.083953235,5.485303892,0.578937377,0.861822555,8.941025765,2.300097869,0.829634406,10.17880046,4.822075258,1.578094575,-0.278261333,0.74025601,1.188570442,3.675223746,-0.649724662,-0.146376144,0.806778866,1.680222792,0.891722074,7.082885609,1.773015507,0.670471396,2.926804887,1.143896002,5.423723294,1.95601081,0.823753891,4.754911064,0.834534367,-0.697232764,4.128862387,1.760328411,-0.072059131,3.055721906,2.025607189,6.266875642,1.466082481,0.588114432,3.258405187,1.296139718,0.857085595,1.651889399,1.142839463,0.951535069,2.738187503,8.00254965,-0.395841461,0.173466838,2.280956619,9.125155055,3.652508359,2.078534768,0.705660189,4.951917608,1.256902186,0.385193989,7.704093917,1.167265495,0.61643139,0.75480766,0.842182954,1.410019403,4.496452148,1.001468501,-0.335664926,1.347647615,1.190422891,3.561805193,2.326512325,1.548034764,0.118090929,0.470405125,4.269836536,0.735953251
23MFT8:5-Day_7,2.270058557,0.92172391,1.469028006,0.729895764,0.328371529,0.612335283,0.814231423,1.401881827,1.013101001,2.621327508,7.050171175,0.809505046,8.535549614,3.4813591,2.802659317,0.273907118,3.604047847,6.21239303,1.267528234,5.601512173,0.48267014,0.651829774,8.964365778,1.846878498,0.892071871,9.455554799,4.278523835,1.411090399,-0.253834048,0.531522762,0.912041267,3.27885673,0.03144026,0.39790602,1.765810967,2.048599676,0.618317403,9.057693338,1.413435347,0.886416963,1.907113643,0.718933854,5.286601579,2.455843103,0.94931101,5.512028037,0.927455815,0.31546065,5.978392253,1.835320905,0.738430197,4.153573384,1.950841087,5.447041532,1.889849196,0.758312191,2.740389652,1.483143858,1.542272373,1.577980747,1.693250051,1.015442395,4.330515479,7.669884287,0.13978588,0.3482629,2.364807071,8.973827475,3.444644541,2.477012921,0.298668254,4.886326608,1.149599912,0.204531539,7.960147378,1.376098863,0.723695716,1.478486956,0.387399424,1.904197132,4.214461435,0.780089994,0.694639866,1.432630505,1.030548687,4.550733171,2.816957634,1.228274005,0.105424262,0.730058303,4.528403875,1.209164682
23MFT8:5-Day_4,1.739206302,1.640362983,2.163225877,0.419963773,0.423047063,0.30285716,0.473473066,0.97349671,2.092863539,2.900891487,7.575173341,2.99932751,8.472579047,3.237281492,3.754752143,-0.220125855,4.178440039,6.437438611,0.928465316,6.599226938,0.070270758,0.737251146,9.269739793,2.5903627,0.97386531,8.711372957,4.354099629,1.458512596,-0.142313756,0.3726867,1.46042986,3.57614853,-0.742774157,-0.182788798,1.940358676,1.974880155,0.560687352,13.42091233,1.474429088,1.006575079,2.348543281,0.937798378,5.497257113,2.436132787,0.945378439,4.985672274,0.601329195,-0.141768064,6.947059763,1.543015864,-0.932847226,3.718358116,2.232660569,5.698795411,1.087677739,0.904484279,3.088812351,0.676342021,1.128531806,1.450968917,2.880699445,0.476552099,5.134570272,7.975296105,-0.885470951,-0.112951271,1.983004258,9.039924849,3.739528354,2.251448859,0.466838246,5.318161468,1.325003847,0.137148733,11.88606586,1.382484612,0.455225531,1.096180035,0.813313793,1.945568761,4.658869887,0.741865792,0.263994786,1.090161171,1.002374137,5.211921662,2.467691406,2.173076078,0.289691267,0.450704896,4.044586997,0.964956201
23MFT8:3_D14_4,1.337304365,0.66292207,1.513977923,0.852225334,0.229086391,-0.286782445,0.441886993,0.432729687,1.072914444,3.210549234,4.42137464,0.609352099,7.018737816,3.176264096,1.917374888,0.771217025,3.493069775,5.305257186,1.073390132,3.468688314,5.964472444,1.068813029,8.634641326,3.230274984,1.338148136,5.324753546,2.959117468,1.486773805,-0.56222811,0.41016153,0.876303144,2.633930776,-0.38253584,-0.483517462,1.298581369,1.97145493,0.060647013,6.648758116,1.399510354,0.994607514,2.257721406,0.981737038,4.903091713,1.548394412,1.365927134,2.0671153,0.551743502,0.125430962,2.03606925,1.568255994,-0.356475937,2.129379932,2.652285758,1.389470106,1.879051839,0.468729577,2.633336376,1.281029308,1.475393327,1.541041567,0.841101162,0.492478761,2.412498162,6.960772475,-0.028888618,-0.121705155,1.405661535,9.029629731,3.145272369,2.332278164,0.398184105,6.180708231,1.553711647,0.283116403,7.481223894,1.036269374,0.885355278,1.60215977,-0.053240379,1.20569929,4.025275131,0.061752364,0.070402308,1.147412068,0.86804446,3.446929857,1.275656319,1.516962247,0.43922701,0.531556071,2.999766811,0.336670387
23MFT7:2-Day_4,1.4705512,-0.456480533,1.594604353,0.122877689,0.713646888,-0.603541486,1.039677513,1.04904063,1.005909134,2.679920566,7.330615842,2.757592799,8.730263121,3.294239293,2.649130876,0.316036852,4.4202252,6.12908582,1.068126378,5.85952022,-0.110403179,0.593830936,8.975731268,2.712677023,1.321098994,8.060327574,4.091316574,1.35357028,-0.63102884,0.450978039,1.107222982,3.57810436,-0.534317171,-1.053660488,1.31029618,1.810440963,0.316022343,8.594331978,1.196548766,1.275244385,4.015801537,0.961929167,5.556282707,2.291899031,1.156199244,5.387685306,-0.105486185,-0.535394268,6.635712973,1.617620846,0.375851604,3.666147086,2.536693404,6.66476078,0.979237198,0.813133287,2.866696343,0.51257414,1.350018486,1.491949211,1.036346175,0.868344656,2.220095079,8.030892075,-0.696582567,0.146376494,4.182675558,9.027452774,3.711657598,2.200550893,0.759890587,5.585649814,1.477622145,0.292331027,8.64648489,1.888987126,0.544612578,0.622784379,0.186175789,1.337627923,4.710100031,0.544219446,-0.31541072,1.408589984,1.478591634,4.804171281,2.656874165,1.690209535,0.200701631,0.161605276,4.326575464,0.51611937
23MFT7:1-Day_2,1.569048133,0.540648371,1.839866534,0.425848597,0.457668617,0.093300397,-0.149792753,1.491241948,0.906734918,2.533824713,7.47202131,1.373859933,9.030965357,3.895268232,2.614381253,0.013139642,4.786358482,6.323157999,1.022709407,6.150756782,-0.223517653,0.534814648,9.139426908,2.836208086,1.096283319,9.738364922,4.482282915,1.644710992,-0.774230265,0.564023841,1.231110403,3.771752608,-0.335487827,-0.367519988,1.209500427,1.8482629,0.827617486,8.462964628,1.345669364,0.961910705,2.61068222,0.970258373,5.795358831,2.281246511,1.218601673,5.844788185,0.124676763,0.624321148,5.784689537,0.88767683,0.040055729,3.64537218,2.438959246,6.139915656,0.955224612,0.224080589,3.405331267,0.78795137,1.353314579,1.643848388,1.121952183,0.343645434,2.183685729,8.21123555,-0.688965688,0.188133302,3.174441236,9.135336508,3.997214878,2.310900908,0.709758567,5.623517854,1.364047138,0.023688317,7.99625086,1.168762007,0.554861795,0.99991575,0.400410667,2.050650751,4.803013746,0.349347051,-0.392973994,1.089974269,1.001714503,3.787077467,3.105026917,1.612624091,0.160038661,0.048474764,4.679406477,0.419714954
23MFT8:1-Day_7,1.878951137,0.294691255,1.624528633,0.355627115,0.064392196,0.390071149,0.294642137,1.105257533,1.310295315,3.372306947,7.122625976,1.842575013,8.892087472,4.303735229,2.579439729,0.059796499,3.88222657,6.362798963,0.902369003,5.93286222,0.405313066,0.417373675,8.831439984,1.761233703,0.958423474,10.15105682,4.850001287,1.143999794,-0.487192014,0.412483939,1.465532498,3.309333438,-1.67519721,-0.358878241,1.650538129,1.642372269,0.840108246,10.64784183,1.151224749,0.708337748,2.402760657,1.140833724,5.541629505,2.653514307,0.704261401,5.720454542,0.408691013,0.265034988,7.484525196,1.629265936,-0.08356391,3.686045177,1.96829075,6.176459684,1.077622734,0.224697847,2.83507366,0.884791845,0.899822117,1.497993105,1.906068953,0.387401459,5.996579159,7.705557356,-0.284789047,-0.009630091,3.57679356,9.132257489,3.715929427,2.160411761,0.601782926,5.502667344,1.222379339,0.199980154,8.605263912,1.498148732,0.557771145,1.806764993,0.220141904,1.695739135,4.354941245,0.908082986,0.567816837,1.234663459,0.36217318,3.982370131,2.631159861,1.235703866,0.351651152,0.260349343,4.626414966,0.875455668
23MFT8:3-Day_3,1.800466156,0.965064931,1.674498594,0.369850909,0.6685616,-0.26170069,0.368799549,1.272067366,0.810742225,2.40847176,7.10653737,1.927637467,8.534881042,3.692517072,2.242793611,6.53911026981792e-05,4.153277189,6.164420988,1.074829426,5.532757879,-0.18221545,0.345824774,8.98962854,2.627100543,1.039027555,8.671756945,4.237748827,1.437923366,-0.34040006,0.316960223,1.136805886,3.530023261,-0.696928213,-1.297196674,0.988677642,1.87721625,0.292973348,8.380596998,1.364904924,0.608313794,1.732759906,1.172930925,5.538492644,2.372932744,1.457042578,5.628023796,0.455169193,0.160111867,6.301684059,1.382812539,-0.012394202,3.616700526,2.311781876,5.891643382,1.335643752,0.145226264,3.059562314,0.763614775,1.284729397,1.397844375,0.996374887,0.478598411,1.590033763,8.155164944,-1.356807929,0.163068819,3.676772822,9.145201149,3.754655822,2.257244335,0.58940957,5.379449828,1.1839121,0.259833543,7.879214001,1.112505613,0.725147341,1.02447231,0.336126461,2.255404688,4.558436569,0.511671822,0.143119247,1.159197202,0.894183943,3.578927343,2.861668742,0.972259918,-0.125247647,0.568115584,4.518884566,0.555119127
23MFT7:2-Day_3,1.531868214,-0.650625424,1.388638625,0.251551452,0.223566173,0.033157503,-0.127993743,1.412891834,1.022000439,2.714187575,7.360178738,1.180737201,8.441935292,3.143470975,2.489999135,0.451362595,4.526335039,6.161002126,0.886865626,5.781072668,-0.007736961,0.402908864,9.065284851,2.865181907,1.241475189,8.266572408,4.335842186,1.462382626,-0.567636947,0.50235405,0.84233076,3.867840707,-0.754275925,-1.139041079,1.446833992,2.080733966,0.638070671,7.809512755,1.3944276,0.395053873,4.232782356,0.896011088,5.721511849,2.231678389,1.062216352,5.527425568,0.226582022,-0.69315885,4.490078323,1.220249573,-0.262572098,3.745373505,2.665118632,6.155104748,1.237969654,0.249570449,3.129751644,0.863603052,1.335383391,1.619647967,1.195698068,0.256807195,2.388534241,8.187644164,-1.038707213,0.21184027,2.488162044,9.17128756,3.896724347,2.386092796,0.662698556,5.19004188,1.603530434,-0.043146618,7.817003235,1.822286083,0.679711939,0.814801631,0.782739565,1.373113994,4.682797707,0.391539338,-0.260990151,1.064815824,1.089242738,3.141176915,3.06376481,1.904494575,-0.076012448,0.428450029,4.781929155,0.609651694
23MFT7:5-Day_1,1.515016887,0.17733172,1.739113246,0.225508843,0.954197129,-0.409760977,-0.22898638,1.37640848,0.804462102,2.474637389,7.069873067,2.189048377,8.866358058,3.675736905,2.27974065,-0.428667576,4.331372871,6.125562592,0.981508383,5.837917884,-0.074796021,0.440369206,9.103298004,2.430773803,1.278816105,8.838474789,3.918390893,1.416972871,-0.255238554,0.68016012,0.536880337,3.378891638,-0.978932289,-0.828881124,1.437346492,1.7455886,0.568639827,7.911826992,1.457588786,0.815941894,1.550551351,1.052962889,5.724965979,2.284833725,1.240254112,5.916031522,0.957502182,-1.246569131,5.359305339,1.32282465,-0.884669603,3.397615937,2.335987568,5.513368917,1.204186483,0.041112026,3.050475978,0.876345113,0.882705607,1.234743092,0.820508932,0.24000334,1.792182019,8.044424321,-0.598016173,0.188748491,3.476435331,9.2043185,3.818114719,2.124776127,0.698709348,5.152310713,1.203052029,-0.046998513,8.161230125,1.533923511,0.444790883,0.722973202,0.928501996,1.457034183,4.647860565,1.187282583,-0.65389087,1.488887175,0.856286765,3.819167285,3.156543044,1.04965316,0.362098039,0.123223471,4.896305043,0.302995054
23MFT7:2-Day_2,1.278870573,1.099974901,2.219508825,0.43379116,0.222561729,1.390170523,-0.146842394,1.49050429,1.192594353,2.702381369,7.280609504,0.990886721,9.546681042,4.146991842,2.190065118,0.269161158,4.56373693,6.6985761,1.099470245,6.814449662,-0.010015005,0.113371938,9.177739746,2.398478194,1.001720111,10.46195315,4.735908593,1.370773759,-0.384421842,0.164157174,2.011237467,3.637203032,-0.441931538,0.099650526,1.507731257,1.94702772,1.302263962,7.947810403,2.078869717,0.454596828,2.495377864,2.753855221,5.637803711,2.914087529,1.050030423,5.849230911,1.075807506,-0.57584629,4.86270188,1.389859192,-0.269540845,4.52749353,2.217057728,6.699530294,1.211652166,0.512351916,3.100281293,1.016661154,0.983793595,1.64020012,1.800647784,0.303226744,2.265749173,8.05437806,-0.29375957,0.141828988,3.246683623,9.107625375,3.81080782,2.146121404,0.548632274,5.851006403,1.298381581,0.501908011,8.282402901,1.327502294,0.683528566,0.910931651,0.958789883,1.450771512,4.823035687,-0.381900865,0.025762647,1.45098215,1.923014696,3.051075778,3.318522153,1.528510763,0.208722644,0.094974096,5.383245433,0.622663333
23MFT8:4-Day_0,1.7960308,0.970557953,1.811351933,0.598297697,0.458471694,0.559695409,0.614773158,2.011644561,0.722714986,2.7934997,7.645966082,0.625243628,8.481964409,3.478438122,3.098581979,-0.379310123,4.619753877,5.989911541,1.159390841,6.072461332,0.258929945,1.046262788,9.114808367,3.001047013,1.088449167,9.679923098,4.550044548,1.701861575,-0.27809199,0.717094166,0.839530228,3.781199207,-0.091491015,-0.371577682,1.480399753,1.647586328,0.481500859,6.983548253,1.337456686,1.354320796,1.658746608,0.956612012,5.712600219,2.434328471,1.133199972,6.219495376,0.756769492,0.422290452,4.219233622,1.854833861,0.888042413,4.439694693,2.275903485,6.554332963,1.561292961,0.546885659,3.468791108,0.798500618,1.373559796,1.580421414,1.317624757,0.568764164,2.944641854,8.219081362,0.106784968,0.394058976,2.387966351,9.117200498,3.920505618,2.469319213,0.097792627,5.790695462,1.406980329,0.564014433,8.064271018,1.354611,0.809477933,1.205736301,0.411749175,1.922972764,4.775493136,1.034663434,0.120960907,1.161909308,1.554389256,3.75777235,4.111432826,1.537828216,0.398381564,0.396647614,5.544377398,0.672598203
23MFT8:1-Day_5,1.610435366,0.285776354,2.010950589,0.551469722,0.373445871,-0.246061216,0.331819095,0.947843712,1.886743152,3.05529736,7.255678676,2.765496321,8.3870181,3.31365814,3.521050195,-0.015248846,4.05147305,5.969657024,0.973633551,5.602492324,0.306549583,0.402704534,9.07043209,2.278957515,0.923674469,7.708213175,4.491989328,1.4419083,-0.328733849,0.774518769,1.292936462,3.644535754,-0.280942813,-0.04032608,1.738387951,1.744583527,0.40761271,13.50127884,1.309052933,1.648979314,3.717717451,0.918883129,5.665233645,2.35851718,1.071453686,4.989789516,0.846601953,0.565314544,6.082306648,1.280261367,-0.54580619,3.784626621,2.175008732,5.827357709,1.285759551,0.632939194,2.974963644,0.702822454,1.133747167,1.812717958,2.821454972,0.556359874,5.855508305,7.923744194,-0.229076679,0.220719932,2.259208532,9.11545399,3.837649114,2.056651851,0.6332542,5.487954863,1.227320359,0.35259631,11.44915105,1.016854657,0.554752819,1.336639546,0.795086902,1.415434764,4.60356876,0.311305512,0.20666869,1.172834314,0.440511588,3.885057008,2.154608087,2.190328196,0.242751461,0.427512444,4.573506155,0.607469156
23MFT7:4-Day_7,1.520799268,-0.223407249,1.467119488,0.6264065,0.481137117,0.077666058,0.582994464,1.460118763,1.128592572,3.614832863,7.748142908,1.017526573,8.626860779,3.25656757,2.900600319,-0.285432178,4.17733584,6.453345351,0.877573877,6.057821575,0.261072564,0.483920931,8.924737957,2.140902983,0.747500102,8.476399051,4.613014065,1.25782287,-0.428940502,0.679560065,1.09834055,3.537954232,-0.709074587,-0.719075414,1.727854912,1.727378212,0.563535223,9.260590568,1.164386131,0.062606872,2.51625005,0.750900315,5.697850032,2.70904156,0.747531152,5.995877363,0.736433061,0.090222889,5.587779347,1.665400006,-0.432193498,4.08579954,2.079971469,5.997172095,1.318926375,0.384404284,3.187404448,0.684872795,0.761135614,1.354157136,1.477301333,0.697432081,4.115771227,7.956968457,-0.355906974,0.278816505,2.469723481,9.201421583,3.848839932,2.046795151,0.75499496,5.719270388,1.595573651,0.034293418,8.479118644,1.27713348,0.751423957,0.836036573,0.725038155,0.988869666,4.330660718,0.291209219,-0.016977741,1.312619483,1.192099481,4.680458174,3.105044306,1.584644321,-0.045564362,-0.018692129,4.904142888,0.249640233
23MFT8:1-Day_14,2.534097184,0.468981432,1.774854772,0.524194154,0.839603011,0.807959857,0.562711251,1.734293792,0.993323668,3.019831555,6.466718691,0.825402823,9.397090972,4.268789268,2.730952212,-0.322444054,3.694675445,6.750361185,1.129825937,6.463334005,-0.385421107,0.254562887,8.540420157,2.19797571,1.327661172,10.36810917,4.683885535,1.243947694,-0.427273642,0.601395614,1.476145926,3.282406277,-0.896082998,-0.654911338,1.258377768,2.071964113,1.299704664,8.111405668,1.942734025,0.543755818,2.316626617,1.338295584,5.394181571,2.726522656,0.80339064,5.34683234,0.818495108,-0.179748014,4.62503017,1.480201778,0.483346645,3.562075884,2.234549173,5.453586962,1.647719812,0.055083144,2.89221274,1.096998304,1.338592002,1.611708277,1.797695726,0.221531286,2.285355616,7.650781517,-0.706982042,0.167282355,2.913484552,8.908267693,3.614020277,2.570538979,0.274125725,4.99369432,1.40599974,0.577687193,8.132554174,0.991160669,0.728674199,2.422368588,0.288706687,2.068048577,4.049327715,1.02835519,0.82575076,1.356305642,1.093513757,4.740692827,3.686831758,1.24746597,0.433483646,0.451687279,5.204080691,0.859225826
23MFT8:3-Day_7,2.366049948,1.126162357,1.598486691,0.400652818,0.705873622,-0.07318499,0.215274947,1.359320727,1.117119147,2.791685424,6.951290316,1.906904037,8.741392808,3.65972728,2.710527895,0.271220764,3.965242406,6.286567935,0.405408769,5.997945339,-0.482095426,1.037616873,8.835918132,2.854647914,1.315992389,10.30823028,4.056020782,1.356144552,-0.838358663,0.257750501,1.161279671,3.334313455,-0.738511206,-0.732142087,1.17216418,1.751067265,0.960134778,7.492514079,1.584432605,0.280500059,1.897967272,1.018406035,5.439400248,2.492825526,0.847403676,5.766428126,-0.304377213,0.832291889,5.343713042,1.324072765,-0.372171628,3.974763754,2.430736453,5.797302199,1.514873102,-0.511202904,3.302048844,0.508971495,1.335713136,1.343095515,1.312410413,0.390476566,2.343904076,8.061107145,-0.438017939,-0.000151782,3.14135122,9.082365011,3.696366798,2.905521716,0.401451215,5.510753232,1.129275104,0.300605878,8.432943152,1.551234865,0.395949687,1.095389779,0.542769597,2.558727553,4.334372693,-0.234551485,0.728332769,1.234700104,1.379400376,4.071157017,3.058068271,1.399004273,0.120716963,0.430969703,4.68725848,0.018906169
23MFT7:5-Day_4,0.98362135,-1.199687493,1.328845789,0.028530719,0.3163169,-0.153378474,0.553501815,0.95550987,1.044667081,3.257112919,7.423738173,1.145711962,8.397940742,2.979362904,2.880208398,-0.186848493,4.106840125,5.893252513,0.804507114,5.775836723,0.171980011,0.956798147,9.011980914,2.435477151,0.746875748,7.516090036,4.02525527,1.371543467,-0.385175884,0.706821838,0.797879519,3.513912729,-0.784582973,-0.57335324,1.626197559,1.770001195,0.356946266,10.02978925,1.464943052,1.33613044,1.923918286,0.951101009,5.748907408,2.26209397,1.054557524,4.89530612,0.617774008,0.576563596,5.092405692,1.235310694,-0.388568805,3.665787094,2.075834638,5.811790384,1.0418631,0.327961,3.068163888,0.917135913,0.91459468,1.380117827,1.412282957,0.595549495,4.287797559,8.037701167,-0.973724104,0.142037806,2.397179949,9.252851574,3.834377549,2.055452819,0.524756292,5.379907399,1.009614761,0.499169898,8.808518998,0.665949843,0.346901468,0.77834174,0.563090119,0.670064074,4.559129962,0.377895687,-0.715806434,1.179258436,1.359468297,2.991120977,2.369594657,1.808571652,0.276298514,0.506317523,4.198461938,0.777677872
